parcelle,id,disposition,date,nature,codecommune,departement,type,surface,piece,prix,latitude,longitude,surface_calc
35006000AC0551,2024-192992,1,2024-01-22,Vente,35006,35,Maison,135,5,290000,48.0552060,-1.1431530,135
35210000AN0344,2024-192994,1,2024-01-11,Vente,35210,35,Appartement,35,2,120100,48.1608670,-1.7629270,35
35024000AL0070,2024-192995,1,2024-01-10,Vente,35024,35,Appartement,65,3,2e+05,48.1826040,-1.6345130,65
35251000AB0123,2024-192997,1,2024-01-15,Vente,35251,35,Maison,101,5,230000,48.2651770,-1.6102090,101
353350000B0145,2024-193001,1,2024-01-05,Vente,35335,35,Maison,137,5,195000,47.8542530,-1.4809100,137
35201000ZM0046,2024-193002,1,2024-01-18,Vente,35201,35,Maison,133,5,270000,48.1239360,-2.1428780,133
35257000AI0323,2024-193005,1,2024-01-22,Vente,35257,35,Maison,65,3,95000,48.4116920,-1.3629250,65
350940000F1104,2024-193007,1,2024-01-05,Vente,35094,35,Maison,120,5,195975,48.3183630,-1.6904160,120
35281000AC0432,2024-193008,1,2024-01-05,Vente,35281,35,Appartement,68,4,168000,48.0904810,-1.6953770,68
35360000AC0477,2024-193009,1,2024-01-15,Vente,35360,35,Appartement,23,1,56325.12,48.1246790,-1.2074780,23
351180000F1467,2024-193015,1,2024-01-16,Vente,35118,35,Maison,45,2,176700,48.2702220,-1.5549510,45
35004303AB0288,2024-193016,1,2024-01-22,Vente,35004,35,Maison,114,5,152000,48.4615010,-1.4396180,114
35004341ZT0080,2024-193017,1,2024-01-23,Vente,35004,35,Maison,72,4,162000,48.4155260,-1.4728010,72
35167000ZO0036,2024-193018,1,2024-01-12,Vente,35167,35,Maison,170,4,175000,47.8508560,-1.3781120,170
35167000ZR0056,2024-193019,1,2024-01-22,Vente,35167,35,Maison,73,4,1e+05,47.8495920,-1.3313430,73
35253000AI0037,2024-193021,1,2024-01-16,Vente,35253,35,Maison,115,4,130000,48.2616440,-1.4044420,115
35121000ZP0341,2024-193022,1,2024-01-22,Vente,35121,35,Maison,127,5,340000,48.2504430,-1.4630600,127
35179000AC0041,2024-193023,2,2024-01-18,Vente,35179,35,Maison,73,4,245000,48.5018090,-1.9043370,73
35238000LX0057,2024-193024,1,2024-01-15,Vente,35238,35,Appartement,82,3,189790,48.0857960,-1.6842420,82
350930000B0203,2024-193026,1,2024-01-11,Vente,35093,35,Maison,102,4,5e+05,48.6320000,-2.0791790,102
35051000AW0137,2024-193028,1,2024-01-19,Vente,35051,35,Appartement,25,1,250000,48.1129510,-1.6269900,25
35288000AB0073,2024-193029,1,2024-01-09,Vente,35288,35,Appartement,56,2,2e+05,48.6482080,-2.0252210,56
35040000AC0105,2024-193030,1,2024-01-19,Vente,35040,35,Maison,75,4,204800,48.1431490,-1.8954390,75
35064000YC0152,2024-193032,1,2024-01-11,Vente,35064,35,Maison,60,2,55000,47.7073340,-1.9343590,60
35288000AW0289,2024-193033,1,2024-01-18,Vente,35288,35,Appartement,65,3,270000,48.6481270,-2.0044450,65
352790000B0645,2024-193036,1,2024-01-05,Vente,35279,35,Maison,68,3,1e+05,48.5799130,-1.8865350,68
35051000AW0229,2024-193038,1,2024-01-19,Vente,35051,35,Maison,160,6,880000,48.1124210,-1.6280780,160
35308147AC0035,2024-193039,1,2024-01-15,Vente,35308,35,Maison,66,4,186000,48.4617290,-1.8199510,66
352630000S0164,2024-193040,1,2024-01-15,Vente,35263,35,Maison,134,5,7e+05,48.6749970,-1.9535980,134
35067000AA0358,2024-193041,1,2024-01-15,Vente,35067,35,Maison,143,7,280000,48.2402090,-1.5664980,143
35238000DE0410,2024-193042,1,2024-01-11,Vente,35238,35,Appartement,19,1,83000,48.1002530,-1.6897130,19
35236000BW0001,2024-193045,1,2024-01-12,Vente,35236,35,Appartement,61,3,103350,47.6584240,-2.0730740,61
35250000ZE0189,2024-193047,1,2024-01-17,Vente,35250,35,Maison,80,2,280000,48.0087960,-1.5738360,80
35288000AV0166,2024-193051,1,2024-01-09,Vente,35288,35,Appartement,75,3,441000,48.6466110,-2.0094670,75
35288000AN0850,2024-193052,1,2024-01-15,Vente,35288,35,Maison,110,6,432000,48.6492870,-1.9934790,110
35288000AL0372,2024-193053,1,2024-01-10,Vente,35288,35,Appartement,69,3,415000,48.6545900,-2.0069550,69
35136000AB0192,2024-193057,1,2024-01-22,Vente,35136,35,Maison,80,5,210000,47.9653920,-1.5033160,80
35281000AM0145,2024-193059,1,2024-01-12,Vente,35281,35,Maison,111,4,285000,48.0636400,-1.7216820,111
352880000M0472,2024-193060,1,2024-01-04,Vente,35288,35,Maison,50,3,280000,48.6792040,-1.9793990,50
35238000BE0393,2024-193062,1,2024-01-12,Vente,35238,35,Appartement,46,3,218800,48.1120470,-1.6754140,46
352890000B1589,2024-193064,1,2024-01-19,Vente,35289,35,Maison,47,2,144582.84,47.8745930,-1.7813580,47
35099000AK0533,2024-193065,1,2024-01-19,Vente,35099,35,Maison,147,6,419500,48.0681530,-1.5194530,147
35238000AE0282,2024-193070,1,2024-01-16,Vente,35238,35,Appartement,70,3,250000,48.1104280,-1.6904560,70
35352000AX0046,2024-193074,1,2024-01-19,Vente,35352,35,Maison,89,5,292000,48.0409840,-1.6026150,89
35039000AA0085,2024-193077,1,2024-01-19,Vente,35039,35,Maison,99,5,272000,48.1100690,-1.4856320,99
35238000LX0086,2024-193080,1,2024-01-25,Vente,35238,35,Appartement,94,4,262850,48.0891560,-1.6841340,94
35288000AM0943,2024-193081,1,2024-01-09,Vente,35288,35,Appartement,47,2,240000,48.6588470,-1.9935920,47
35238000BW0137,2024-193082,1,2024-01-19,Vente,35238,35,Appartement,15,2,560000,48.0975390,-1.6697790,15
35238000EX0043,2024-193083,1,2024-01-15,Vente,35238,35,Appartement,64,3,185000,48.1213790,-1.7141230,64
35238000AH0349,2024-193084,1,2024-01-10,Vente,35238,35,Maison,125,5,360000,48.1103430,-1.7032330,125
35238000LR0185,2024-193085,1,2024-01-15,Vente,35238,35,Appartement,79,4,179000,48.0832550,-1.6667240,79
35238000AE0506,2024-193087,1,2024-01-19,Vente,35238,35,Appartement,24,1,143705,48.1090450,-1.6938820,24
35015000ZV0101,2024-193088,1,2024-01-18,Vente,35015,35,Maison,57,3,195000,48.1512250,-1.1974480,57
350900000A1160,2024-193090,1,2024-01-10,Vente,35090,35,Maison,70,1,1e+05,47.9207660,-1.6508810,70
35275000AD0094,2024-193092,1,2024-01-19,Vente,35275,35,Maison,85,4,272181,48.1519490,-1.8285670,85
35125000AP0142,2024-193094,1,2024-01-20,Vente,35125,35,Maison,144,4,180500,47.9426850,-1.2276010,144
35353000AP0726,2024-193096,1,2024-01-22,Vente,35353,35,Appartement,92,3,293590,48.1178240,-1.7461760,92
35238000KR0172,2024-193098,1,2024-01-17,Vente,35238,35,Appartement,43,2,164000,48.0970230,-1.6377550,43
35238000BE0546,2024-193105,1,2024-01-18,Vente,35238,35,Appartement,44,1,142000,48.1170340,-1.6744360,44
35173000AN0256,2024-193106,1,2024-01-12,Vente,35173,35,Maison,67,3,5e+05,48.2162010,-1.6968590,67
351830000B0569,2024-193108,1,2024-01-23,Vente,35183,35,Maison,85,4,223000,48.0773160,-1.1055100,85
35238000BR0244,2024-193109,1,2024-01-26,Vente,35238,35,Appartement,20,1,75180,48.1066040,-1.6710510,20
35125000AR0013,2024-193110,1,2024-01-23,Vente,35125,35,Maison,145,4,230000,47.9443780,-1.2272230,145
352520000A0134,2024-193111,1,2024-01-05,Vente,35252,35,Maison,110,4,160000,48.1084920,-1.3221390,110
35238000BN0327,2024-193112,1,2024-01-18,Vente,35238,35,Appartement,80,4,280000,48.1128540,-1.6624700,80
35152000AZ0034,2024-193114,1,2024-01-22,Vente,35152,35,Maison,109,4,246880,48.2184280,-1.4960850,109
35013000YR0315,2024-193116,2,2024-01-20,Vente,35013,35,Maison,100,5,140000,47.7179130,-2.1137100,100
35047000AS0545,2024-193118,1,2024-01-19,Vente,35047,35,Maison,81,5,180000,48.0273370,-1.7463580,81
35099000AI0073,2024-193119,1,2024-01-17,Vente,35099,35,Appartement,28,1,89800,48.0643260,-1.5255380,28
35238000BV0007,2024-193121,1,2024-01-25,Vente,35238,35,Appartement,34,2,141000,48.1010260,-1.6834560,34
35238000AM0309,2024-193122,1,2024-01-25,Vente,35238,35,Appartement,43,2,146750,48.1125150,-1.7026170,43
35191000ZP0192,2024-193125,1,2024-01-23,Vente,35191,35,Maison,94,3,80000,48.4401250,-1.3268380,94
350930000L0197,2024-193127,1,2024-01-22,Vente,35093,35,Appartement,78,3,524000,48.6278520,-2.0596890,78
35238000BE0542,2024-193128,1,2024-01-09,Vente,35238,35,Appartement,15,1,170300,48.1115680,-1.6773340,15
35281000AC0271,2024-193129,1,2024-01-19,Vente,35281,35,Appartement,58,3,110000,48.0884650,-1.6984870,58
35196000AK0104,2024-193130,1,2024-01-24,Vente,35196,35,Appartement,57,3,169000,48.0751460,-1.8473970,57
353080000A1317,2024-193132,1,2024-01-15,Vente,35308,35,Maison,104,4,3e+05,48.4684860,-1.8697900,104
35360000AI0330,2024-193134,1,2024-01-22,Vente,35360,35,Appartement,44,1,122000,48.1142990,-1.2080910,44
35238000BC0317,2024-193139,1,2024-01-15,Vente,35238,35,Appartement,45,2,148000,48.1207950,-1.6677150,45
35238000KR0173,2024-193140,1,2024-01-19,Vente,35238,35,Appartement,63,3,208000,48.0968490,-1.6375210,63
35095000AP0163,2024-193141,1,2024-01-12,Vente,35095,35,Maison,125,6,170000,48.5425800,-1.7140560,125
35095000AC0627,2024-193143,1,2024-01-15,Vente,35095,35,Appartement,41,2,115000,48.5505160,-1.7591800,41
352720000B0237,2024-193144,1,2024-01-24,Vente,35272,35,Maison,57,2,80000,48.0092610,-1.1793030,57
35176000AB0583,2024-193145,1,2024-01-23,Vente,35176,35,Maison,72,4,95000,47.8241870,-1.8059480,72
35309000ZA0086,2024-193146,1,2024-01-15,Vente,35309,35,Maison,86,4,159050,48.4017840,-1.5782110,86
351720000G0369,2024-193147,1,2024-01-22,Vente,35172,35,Maison,150,6,210000,48.3915320,-1.7918280,150
35288000BN0119,2024-193148,1,2024-01-12,Vente,35288,35,Appartement,84,3,310000,48.6354270,-2.0097430,84
350780000H0067,2024-193151,1,2024-01-09,Vente,35078,35,Maison,110,5,115000,48.6074080,-1.6978700,110
35104000AB0194,2024-193153,1,2024-01-05,Vente,35104,35,Maison,140,7,160000,48.5093220,-1.6974370,140
353270000E1615,2024-193155,1,2024-01-09,Vente,35327,35,Maison,81,4,160000,48.1393450,-1.4697800,81
35288000BW0864,2024-193156,1,2024-01-12,Vente,35288,35,Maison,103,6,320000,48.6323460,-1.9929790,103
352720000B0148,2024-193160,1,2024-01-19,Vente,35272,35,Maison,125,5,85250.3,48.0092780,-1.1715830,125
35238000IW0186,2024-193163,1,2024-01-12,Vente,35238,35,Appartement,66,3,243700,48.1280080,-1.6441520,66
35363000AK0382,2024-193165,1,2024-01-02,Vente,35363,35,Maison,140,7,277193,48.0156780,-1.7065600,140
35051000AB0193,2024-193166,1,2024-01-26,Vente,35051,35,Maison,102,5,415000,48.1213730,-1.6036380,102
35004303AB0168,2024-193167,1,2024-01-05,Vente,35004,35,Appartement,64,3,40000,48.4622330,-1.4421070,64
35238000BI0356,2024-193168,1,2024-01-18,Vente,35238,35,Maison,170,7,797370,48.1163440,-1.6625780,170
35256000AM0085,2024-193169,1,2024-01-25,Vente,35256,35,Maison,170,9,825000,48.6090670,-2.1198040,170
353520000C0637,2024-193170,1,2024-01-26,Vente,35352,35,Maison,131,6,550100,48.0551280,-1.5928560,131
35338000AC0196,2024-193172,1,2024-01-17,Vente,35338,35,Maison,78,4,181675.64,48.0607250,-1.2643420,78
35013000ZS0254,2024-193173,1,2024-01-20,Vente,35013,35,Maison,132,5,223000,47.7080450,-2.0713960,132
351610000B0706,2024-193175,1,2024-01-15,Vente,35161,35,Maison,133,3,233870,48.0492150,-1.3289930,133
35238000IN0286,2024-193178,1,2024-01-18,Vente,35238,35,Appartement,74,4,226000,48.1295690,-1.6619950,74
352880000H1096,2024-193179,1,2024-01-19,Vente,35288,35,Appartement,78,3,1050000,48.6664660,-1.9882690,78
35238000LR0252,2024-193180,1,2024-01-11,Vente,35238,35,Appartement,54,2,112000,48.0859350,-1.6616000,54
352970000D0809,2024-193181,1,2024-01-25,Vente,35297,35,Maison,98,4,184695,48.1845350,-2.1987840,98
35133000XK0206,2024-193183,1,2024-01-19,Vente,35133,35,Maison,93,4,110000,48.1387300,-2.0435870,93
35240000ZH0579,2024-193186,1,2024-01-15,Vente,35240,35,Appartement,83,4,255000,48.1011220,-1.7867880,83
35149000ZA0658,2024-193187,1,2024-01-03,Vente,35149,35,Maison,71,3,210000,47.9798150,-1.8738940,71
35238000DN0665,2024-193188,1,2024-01-19,Vente,35238,35,Appartement,66,4,187300,48.0998530,-1.7043900,66
35115000AR0719,2024-193189,1,2024-01-08,Vente,35115,35,Appartement,30,1,43000,48.3469570,-1.2047020,30
353020000E0068,2024-193191,1,2024-01-19,Vente,35302,35,Maison,70,3,178500,48.1766030,-2.1733670,70
352470000A0989,2024-193192,1,2024-01-11,Vente,35247,35,Appartement,17,1,21544,48.5931780,-1.5953310,17
35238000KZ0110,2024-193193,1,2024-01-04,Vente,35238,35,Maison,89,5,310000,48.0836910,-1.6502380,89
35146000ZE0090,2024-193195,1,2024-01-04,Vente,35146,35,Maison,74,4,144000,48.2489380,-1.7864520,74
35123000ZV0426,2024-193196,1,2024-01-08,Vente,35123,35,Maison,101,4,244400,48.0062350,-1.8356960,101
35297000AC0459,2024-193199,1,2024-01-11,Vente,35297,35,Maison,47,2,110000,48.1921280,-2.1887970,47
352880000H0007,2024-193202,1,2024-01-09,Vente,35288,35,Appartement,85,3,850000,48.6641410,-1.9890170,85
35360000AM0630,2024-193205,1,2024-01-12,Vente,35360,35,Appartement,37,2,109000,48.1221360,-1.2069570,37
35068000AH0255,2024-193206,1,2024-01-10,Vente,35068,35,Appartement,24,1,2e+05,48.1090790,-1.4049690,24
35238000BT0465,2024-193207,1,2024-01-03,Vente,35238,35,Appartement,16,1,98000,48.1024510,-1.6840020,16
35238000CE0185,2024-193209,1,2024-01-08,Vente,35238,35,Appartement,59,3,215200,48.0994340,-1.6556690,59
352030000A0701,2024-193212,1,2024-01-19,Vente,35203,35,Maison,145,7,345140,48.1635530,-1.9784250,145
35287000AB0018,2024-193213,1,2024-01-17,Vente,35287,35,Appartement,60,2,315000,48.6373070,-2.1100680,60
35069000AC0085,2024-193214,1,2024-01-16,Vente,35069,35,Appartement,50,2,155000,48.0488920,-1.5005030,50
35288000AM0956,2024-193215,1,2024-01-23,Vente,35288,35,Maison,110,6,470000,48.6587720,-1.9908620,110
35238000AO0318,2024-193222,1,2024-01-03,Vente,35238,35,Appartement,24,1,90000,48.1187530,-1.6859750,24
35021000AC0074,2024-193225,1,2024-01-24,Vente,35021,35,Maison,66,4,106000,48.3406930,-1.1602090,66
35184000AC0376,2024-193227,1,2024-01-25,Vente,35184,35,Maison,70,3,1e+05,48.2011350,-2.0493090,70
35238000AZ0496,2024-193228,1,2024-01-03,Vente,35238,35,Appartement,64,4,173090,48.1198360,-1.6569810,64
35288000CI0374,2024-193230,1,2024-01-23,Vente,35288,35,Appartement,63,2,190000,48.6228630,-1.9991130,63
350930000C0819,2024-193231,1,2024-01-17,Vente,35093,35,Maison,90,5,466500,48.6307690,-2.0741650,90
35288000AS0343,2024-193233,1,2024-01-03,Vente,35288,35,Maison,78,4,286300,48.6389080,-1.9939270,78
35222000AC0321,2024-193234,1,2024-01-15,Vente,35222,35,Maison,52,2,68250,48.5364100,-1.5601670,52
35099000AK0566,2024-193235,1,2024-01-17,Vente,35099,35,Appartement,67,3,158205,48.0624650,-1.5172030,67
350930000J0104,2024-193236,1,2024-01-26,Vente,35093,35,Appartement,36,2,250000,48.6342190,-2.0579080,36
35149000ZA0850,2024-193237,2,2024-01-08,Vente,35149,35,Maison,145,6,160000,47.9750780,-1.8791790,145
35236000BW0190,2024-193238,1,2024-01-25,Vente,35236,35,Maison,66,3,157000,47.6596080,-2.0787780,66
35355000AB0024,2024-193242,1,2024-01-26,Vente,35355,35,Maison,87,5,130000,48.3424020,-1.4887880,87
35222000AB0290,2024-193248,1,2024-01-05,Vente,35222,35,Maison,77,4,50000,48.5334110,-1.5640120,77
351930000A2623,2024-193249,1,2024-01-10,Vente,35193,35,Maison,80,4,191134,48.2500450,-1.7304630,80
351070000C0969,2024-193252,1,2024-01-25,Vente,35107,35,Maison,88,3,126000,48.2420570,-1.5316060,88
35240000AK0026,2024-193255,1,2024-01-09,Vente,35240,35,Maison,96,4,336000,48.0996900,-1.8040150,96
35238000CS0022,2024-193258,1,2024-01-11,Vente,35238,35,Maison,68,3,360000,48.0934800,-1.6595590,68
35327000AR0188,2024-193261,1,2024-01-15,Vente,35327,35,Maison,125,5,372000,48.1145450,-1.4632950,125
35238000AO0299,2024-193263,1,2024-01-05,Vente,35238,35,Appartement,64,3,317728,48.1201770,-1.6841130,64
35251000AC0124,2024-193265,1,2024-01-04,Vente,35251,35,Appartement,50,2,118000,48.2625460,-1.6088670,50
35288000BN0001,2024-193266,1,2024-01-29,Vente,35288,35,Appartement,85,3,295000,48.6435090,-2.0087790,85
35238000AC0569,2024-193267,1,2024-01-19,Vente,35238,35,Appartement,36,1,83300,48.1109560,-1.6822560,36
35210000AO0307,2024-193268,1,2024-01-05,Vente,35210,35,Appartement,62,3,202000,48.1558720,-1.7649690,62
35333000ZL0292,2024-193269,1,2024-01-26,Vente,35333,35,Maison,89,4,215000,47.9198480,-1.4349400,89
35206073AL0618,2024-193272,1,2024-01-08,Vente,35206,35,Appartement,41,2,165000,48.0422590,-1.6673600,41
350930000L0055,2024-193274,1,2024-01-15,Vente,35093,35,Appartement,69,3,450000,48.6240130,-2.0587960,69
35045000ZB0013,2024-193275,1,2024-01-08,Vente,35045,35,Maison,70,2,81500,47.8295760,-2.0139680,70
35251000ZS0032,2024-193277,1,2024-01-24,Vente,35251,35,Maison,100,3,319000,48.2693910,-1.6292860,100
35334000BC0108,2024-193280,1,2024-01-10,Vente,35334,35,Maison,131,5,530000,48.1278520,-1.5933340,131
35288000AK0012,2024-193281,1,2024-01-12,Vente,35288,35,Maison,86,5,447000,48.6526760,-2.0042800,86
35238000BZ0794,2024-193282,1,2024-01-11,Vente,35238,35,Maison,94,5,492000,48.1005520,-1.6659300,94
35238000AM0382,2024-193283,1,2024-01-08,Vente,35238,35,Appartement,35,2,129000,48.1130650,-1.6976790,35
35235000AA0298,2024-193285,1,2024-01-29,Vente,35235,35,Maison,103,5,185000,47.9213760,-1.2426470,103
35238000DR0023,2024-193287,1,2024-01-19,Vente,35238,35,Appartement,29,1,146100,48.0860180,-1.6956560,29
35228000AD0454,2024-193288,1,2024-01-29,Vente,35228,35,Appartement,72,4,121000,48.5779510,-2.0576300,72
35167000AD0097,2024-193289,1,2024-01-16,Vente,35167,35,Maison,64,4,80000,47.8273680,-1.3209590,64
353310000A1957,2024-193290,1,2024-01-18,Vente,35331,35,Maison,116,5,260000,48.1058080,-1.9338430,116
35120000AM0714,2024-193292,1,2024-01-25,Vente,35120,35,Maison,81,4,220000,48.2255570,-1.8012770,81
35238000IW0017,2024-193295,1,2024-01-05,Vente,35238,35,Appartement,23,1,119500,48.1277730,-1.6470850,23
35149000AB0064,2024-193297,1,2024-01-04,Vente,35149,35,Maison,104,4,195000,47.9776350,-1.8689100,104
35288000BN0381,2024-193301,1,2024-01-18,Vente,35288,35,Maison,131,6,670000,48.6385350,-2.0139170,131
351970000B0303,2024-193304,2,2024-01-09,Vente,35197,35,Maison,95,4,260000,48.2091590,-1.6212580,95
35238000CE0608,2024-193306,1,2024-01-17,Vente,35238,35,Appartement,15,1,65000,48.0980290,-1.6597980,15
351010000D0274,2024-193313,2,2024-01-19,Vente,35101,35,Maison,101,5,180000,48.1849140,-1.3668690,101
351050000B0337,2024-193314,1,2024-01-22,Vente,35105,35,Maison,86,4,190000,48.1151200,-1.1380320,86
352470000C1485,2024-193317,1,2024-01-05,Vente,35247,35,Maison,64,4,211115,48.5832980,-1.5920130,64
35238000BN0052,2024-193318,1,2024-01-22,Vente,35238,35,Maison,129,5,890000,48.1145360,-1.6612070,129
35328000ZA0230,2024-193319,1,2024-01-22,Vente,35328,35,Maison,42,0,28500,47.8105430,-2.0570300,42
35059000AT0033,2024-193320,1,2024-01-19,Vente,35059,35,Maison,49,1,120000,48.1821010,-1.7537980,49
35238000CT0552,2024-193322,1,2024-01-12,Vente,35238,35,Appartement,77,4,295000,48.0919830,-1.6632170,77
35023000AD0393,2024-193323,1,2024-01-25,Vente,35023,35,Maison,125,5,305000,48.1795150,-1.9386660,125
35238000AW0117,2024-193325,1,2024-01-29,Vente,35238,35,Appartement,23,1,68000,48.1263900,-1.6647180,23
350490000D0725,2024-193327,1,2024-01-15,Vente,35049,35,Maison,180,8,575350,48.6851380,-1.8667980,180
350930000J0816,2024-193332,1,2024-01-11,Vente,35093,35,Appartement,128,4,9e+05,48.6312590,-2.0594780,128
35273000ZM0074,2024-193334,1,2024-01-25,Vente,35273,35,Maison,31,2,74400,48.4075580,-1.2568620,31
35238000AE0266,2024-193336,1,2024-01-26,Vente,35238,35,Appartement,138,5,673000,48.1090620,-1.6895430,138
35145000ZN0018,2024-193337,1,2024-01-23,Vente,35145,35,Maison,135,4,70000,47.7406370,-1.8578860,135
35055000AK0239,2024-193338,1,2024-01-29,Vente,35055,35,Maison,99,4,325000,48.0830950,-1.6049160,99
350930000D0111,2024-193340,1,2024-01-08,Vente,35093,35,Maison,150,5,1025000,48.6351880,-2.0713090,150
35238000CR0868,2024-193341,1,2024-01-15,Vente,35238,35,Appartement,72,4,162000,48.0958010,-1.6523250,72
352890000A0814,2024-193342,1,2024-01-26,Vente,35289,35,Maison,90,2,45000,47.8729070,-1.8151680,90
35238000DL0245,2024-193344,1,2024-01-29,Vente,35238,35,Appartement,67,3,220000,48.1045000,-1.6940390,67
35282348AB0151,2024-193345,1,2024-01-16,Vente,35282,35,Maison,99,6,45000,48.2976160,-1.3116010,99
35265000AC0144,2024-193347,1,2024-01-10,Vente,35265,35,Appartement,63,3,138000,48.3695970,-1.8748910,63
35125000AP0322,2024-193348,1,2024-01-30,Vente,35125,35,Appartement,70,3,70000,47.9414450,-1.2317310,70
35115000AX0745,2024-193350,1,2024-01-25,Vente,35115,35,Maison,125,4,410000,48.3626650,-1.1925900,125
35238000CO0170,2024-193351,1,2024-01-29,Vente,35238,35,Maison,93,4,6e+05,48.1007360,-1.6494180,93
353500000D0262,2024-193353,1,2024-01-30,Vente,35350,35,Maison,45,1,156000,48.0225280,-1.2536590,45
35047000CL0549,2024-193355,1,2024-01-18,Vente,35047,35,Maison,50,2,110000,48.0377670,-1.7630130,50
35312000ZT0077,2024-193358,1,2024-01-16,Vente,35312,35,Maison,65,3,142054,47.9063590,-1.7894670,65
35238000AX0309,2024-193359,1,2024-01-22,Vente,35238,35,Appartement,114,3,367320,48.1244240,-1.6592700,114
35068000AE0127,2024-193360,1,2024-01-16,Vente,35068,35,Maison,184,5,490100,48.1069780,-1.3936350,184
35238000AZ0222,2024-193362,1,2024-01-11,Vente,35238,35,Maison,128,6,950000,48.1184250,-1.6596820,128
35288000VT0179,2024-193364,1,2024-01-19,Vente,35288,35,Maison,85,5,2e+05,48.6477130,-1.9893840,85
35238000BC0479,2024-193365,1,2024-01-04,Vente,35238,35,Appartement,10,1,62000,48.1219620,-1.6626790,10
35126000AB0486,2024-193366,1,2024-01-12,Vente,35126,35,Appartement,64,3,140800,47.9971260,-1.7823550,64
35055000AN0248,2024-193368,1,2024-01-19,Vente,35055,35,Maison,108,6,410000,48.0868770,-1.6119270,108
35210000AE0215,2024-193371,1,2024-01-19,Vente,35210,35,Maison,136,4,380000,48.1503320,-1.7916620,136
35204000AD0261,2024-193372,1,2024-01-10,Vente,35204,35,Maison,135,5,383200,48.0395240,-1.5393830,135
